base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,timezone,visibility,weather,wind
stations,{'all': 100},200,"{'lon': -58.74, 'lat': -38.55}",1562253062.0,3430443.0,"{'temp': 281.48, 'pressure': 1017, 'humidity': 71, 'temp_min': 281.48, 'temp_max': 281.48}",,Necochea,{'3h': 0.625},,"{'type': 3, 'id': 2019717, 'message': 0.0071, 'country': 'AR', 'sunrise': 1562238774, 'sunset': 1562273124}",-10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 6.26, 'deg': 225, 'gust': 10.28}"
stations,{'all': 100},200,"{'lon': -151.33, 'lat': -22.43}",1562253220.0,4034188.0,"{'temp': 293.139, 'pressure': 1021.88, 'humidity': 71, 'temp_min': 293.139, 'temp_max': 293.139, 'sea_level': 1021.88, 'grnd_level': 1021.82}",,Moerai,{'3h': 0.312},,"{'message': 0.0079, 'country': 'PF', 'sunrise': 1562258742, 'sunset': 1562297605}",-36000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 12.49, 'deg': 127.683}"
stations,{'all': 75},200,"{'lon': -10.8, 'lat': 6.33}",1562253221.0,2274895.0,"{'temp': 302.15, 'pressure': 1013, 'humidity': 74, 'temp_min': 302.15, 'temp_max': 302.15}",,Monrovia,,,"{'type': 1, 'id': 2389, 'message': 0.0061, 'country': 'LR', 'sunrise': 1562221980, 'sunset': 1562266905}",0.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.1, 'deg': 240}"
stations,{'all': 75},200,"{'lon': 12.69, 'lat': 67.67}",1562253221.0,3137469.0,"{'temp': 283.17, 'pressure': 1006, 'humidity': 93, 'temp_min': 282.15, 'temp_max': 284.15}",,Sorland,,,"{'type': 1, 'id': 1661, 'message': 0.0076, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",7200.0,10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 6.7, 'deg': 340}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 0},200,"{'lon': 21.3, 'lat': 29.14}",1562253221.0,88533.0,"{'temp': 309.439, 'pressure': 1011.25, 'humidity': 12, 'temp_min': 309.439, 'temp_max': 309.439, 'sea_level': 1011.25, 'grnd_level': 1000.38}",,Awjilah,,,"{'message': 0.0074, 'country': 'LY', 'sunrise': 1562211612, 'sunset': 1562261863}",7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.17, 'deg': 5.972}"
stations,{'all': 20},200,"{'lon': 22.34, 'lat': 39.45}",1562253221.0,262462.0,"{'temp': 308.63, 'pressure': 1013, 'humidity': 22, 'temp_min': 307.15, 'temp_max': 310.15}",,Saint George,,,"{'type': 1, 'id': 6629, 'message': 0.0056, 'country': 'GR', 'sunrise': 1562209704, 'sunset': 1562263271}",10800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.7, 'deg': 70}"
stations,{'all': 20},200,"{'lon': -121.87, 'lat': 37.66}",1562253063.0,5383777.0,"{'temp': 287.63, 'pressure': 1014, 'humidity': 82, 'temp_min': 285.93, 'temp_max': 289.82}",,Pleasanton,,,"{'type': 1, 'id': 5310, 'message': 0.0129, 'country': 'US', 'sunrise': 1562244652, 'sunset': 1562297552}",-25200.0,16093.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 1.68, 'deg': 230.421}"
stations,{'all': 75},200,"{'lon': 138.93, 'lat': 34.7}",1562253221.0,1852357.0,"{'temp': 296.25, 'pressure': 1006, 'humidity': 88, 'temp_min': 294.82, 'temp_max': 297.15}",,Shimoda,,,"{'type': 1, 'id': 8024, 'message': 0.0062, 'country': 'JP', 'sunrise': 1562268966, 'sunset': 1562320860}",32400.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.1, 'deg': 260}"
stations,{'all': 20},200,"{'lon': -90.35, 'lat': -0.74}",1562253222.0,3652764.0,"{'temp': 296.16, 'pressure': 1012, 'humidity': 69, 'temp_min': 294.82, 'temp_max': 297.15}",,Puerto Ayora,,,"{'type': 1, 'id': 8521, 'message': 0.0063, 'country': 'EC', 'sunrise': 1562241795, 'sunset': 1562285278}",-21600.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.7, 'deg': 170}"
stations,{'all': 22},200,"{'lon': 174.5, 'lat': -35.62}",1562253222.0,2186111.0,"{'temp': 281.48, 'pressure': 1015, 'humidity': 95, 'temp_min': 281.48, 'temp_max': 281.48}",,Ngunguru,,,"{'type': 3, 'id': 2012217, 'message': 0.0073, 'country': 'NZ', 'sunrise': 1562268716, 'sunset': 1562304035}",43200.0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.34, 'deg': 267, 'gust': 2.68}"
stations,{'all': 100},200,"{'lon': 94.46, 'lat': 25.7}",1562253222.0,1259784.0,"{'temp': 300.039, 'pressure': 1000, 'humidity': 81, 'temp_min': 300.039, 'temp_max': 300.039, 'sea_level': 1000, 'grnd_level': 959.28}",,Phek,,,"{'message': 0.0063, 'country': 'IN', 'sunrise': 1562194513, 'sunset': 1562243841}",19800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.94, 'deg': 160.697}"
stations,{'all': 100},200,"{'lon': 124.29, 'lat': 8}",1562253222.0,1701054.0,"{'temp': 297.59, 'pressure': 1012, 'humidity': 89, 'temp_min': 297.59, 'temp_max': 297.59}",,Marawi,{'3h': 3.812},,"{'type': 3, 'id': 2007154, 'message': 0.0067, 'country': 'PH', 'sunrise': 1562189380, 'sunset': 1562234654}",28800.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 0.89, 'deg': 248, 'gust': 2.24}"
stations,{'all': 0},200,"{'lon': 125.41, 'lat': -8.93}",1562253222.0,1651810.0,"{'temp': 291.839, 'pressure': 1014.72, 'humidity': 81, 'temp_min': 291.839, 'temp_max': 291.839, 'sea_level': 1014.72, 'grnd_level': 978.98}",,Airai,,,"{'message': 0.0057, 'country': 'TL', 'sunrise': 1562277250, 'sunset': 1562319066}",32400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.47, 'deg': 138.629}"
stations,{'all': 62},200,"{'lon': -67.77, 'lat': -2.86}",1562253222.0,3661894.0,"{'temp': 300.539, 'pressure': 1013.19, 'humidity': 83, 'temp_min': 300.539, 'temp_max': 300.539, 'sea_level': 1013.19, 'grnd_level': 1002.38}",,Tonantins,{'3h': 1.125},,"{'message': 0.0059, 'country': 'BR', 'sunrise': 1562236590, 'sunset': 1562279643}",-14400.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 0.31, 'deg': 256.236}"
stations,{'all': 0},200,"{'lon': -90.4, 'lat': 20.87}",1562253222.0,3531368.0,"{'temp': 300.539, 'pressure': 1014.8, 'humidity': 77, 'temp_min': 300.539, 'temp_max': 300.539, 'sea_level': 1014.8, 'grnd_level': 1014.58}",,Celestun,,,"{'message': 0.0087, 'country': 'MX', 'sunrise': 1562239492, 'sunset': 1562287605}",-18000.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.47, 'deg': 103.395}"
stations,{'all': 1},200,"{'lon': -74.66, 'lat': 40.35}",1562252984.0,5102922.0,"{'temp': 302.9, 'pressure': 1018, 'humidity': 58, 'temp_min': 301.15, 'temp_max': 304.26}",,Princeton,,,"{'type': 1, 'id': 4686, 'message': 0.0113, 'country': 'US', 'sunrise': 1562232822, 'sunset': 1562286719}",-14400.0,16093.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 3.12, 'deg': 116.516}"
stations,{'all': 38},200,"{'lon': 135.83, 'lat': 46.45}",1562253223.0,2013279.0,"{'temp': 286.939, 'pressure': 1006.37, 'humidity': 95, 'temp_min': 286.939, 'temp_max': 286.939, 'sea_level': 1006.37, 'grnd_level': 958}",,Vostok,,,"{'message': 0.0065, 'country': 'RU', 'sunrise': 1562267391, 'sunset': 1562323923}",36000.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.4, 'deg': 151.409}"
,,404,,,,,city not found,,,,,,,,
,,404,,,,,city not found,,,,,,,,
stations,{'all': 100},200,"{'lon': 149.58, 'lat': -33.42}",1562253223.0,2176632.0,"{'temp': 280.54, 'pressure': 1022, 'humidity': 87, 'temp_min': 279.82, 'temp_max': 280.93}",,Bathurst,{'3h': 0.062},,"{'type': 3, 'id': 56893, 'message': 0.0064, 'country': 'AU', 'sunrise': 1562274362, 'sunset': 1562310351}",36000.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.13, 'deg': 132, 'gust': 3.13}"
stations,{'all': 40},200,"{'lon': -38.6, 'lat': -3.71}",1562253223.0,6320062.0,"{'temp': 302.36, 'pressure': 1013, 'humidity': 58, 'temp_min': 300.93, 'temp_max': 303.15}",,Vila Velha,,,"{'type': 1, 'id': 8363, 'message': 0.0063, 'country': 'BR', 'sunrise': 1562229675, 'sunset': 1562272555}",-10800.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 8.7, 'deg': 90}"
,,404,,,,,city not found,,,,,,,,
,,404,,,,,city not found,,,,,,,,
stations,{'all': 35},200,"{'lon': 125.39, 'lat': 58.61}",1562253223.0,2027968.0,"{'temp': 278.539, 'pressure': 1010.34, 'humidity': 90, 'temp_min': 278.539, 'temp_max': 278.539, 'sea_level': 1010.34, 'grnd_level': 953.28}",,Aldan,,,"{'message': 0.0089, 'country': 'RU', 'sunrise': 1562265498, 'sunset': 1562330828}",32400.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.67, 'deg': 247.311}"
stations,{'all': 1},200,"{'lon': -151.26, 'lat': 60.55}",1562253069.0,5866063.0,"{'temp': 287.06, 'pressure': 1020, 'humidity': 81, 'temp_min': 285.15, 'temp_max': 289.82}",,Kenai,,,"{'type': 1, 'id': 7680, 'message': 0.0065, 'country': 'US', 'sunrise': 1562244280, 'sunset': 1562312033}",-28800.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.97, 'deg': 47.575}"
stations,{'all': 20},200,"{'lon': 114.85, 'lat': -3.41}",1562253224.0,1636022.0,"{'temp': 299.15, 'pressure': 1012, 'humidity': 83, 'temp_min': 299.15, 'temp_max': 299.15}",,Martapura,,,"{'type': 1, 'id': 9360, 'message': 0.0059, 'country': 'ID', 'sunrise': 1562192812, 'sunset': 1562235753}",28800.0,9000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.6, 'deg': 70}"
stations,{'all': 75},200,"{'lon': -97.86, 'lat': 55.74}",1562253007.0,6165406.0,"{'temp': 286.15, 'pressure': 1006, 'humidity': 66, 'temp_min': 286.15, 'temp_max': 286.15}",,Thompson,,,"{'type': 1, 'id': 935, 'message': 0.0109, 'country': 'CA', 'sunrise': 1562234056, 'sunset': 1562296622}",-18000.0,24140.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]","{'speed': 5.1, 'deg': 290}"
stations,{'all': 0},200,"{'lon': 4.24, 'lat': 48.95}",1562253224.0,2995603.0,"{'temp': 301.42, 'pressure': 1020, 'humidity': 26, 'temp_min': 300.15, 'temp_max': 303.15}",,Saint-Pierre,,,"{'type': 1, 'id': 6535, 'message': 0.0056, 'country': 'FR', 'sunrise': 1562211888, 'sunset': 1562269777}",7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.6, 'deg': 60}"
stations,{'all': 100},200,"{'lon': -6.55, 'lat': 41.42}",1562253224.0,2737599.0,"{'temp': 302.839, 'pressure': 1013.38, 'humidity': 21, 'temp_min': 302.839, 'temp_max': 302.839, 'sea_level': 1013.38, 'grnd_level': 951.54}",,Saldanha,,,"{'message': 0.0068, 'country': 'PT', 'sunrise': 1562216259, 'sunset': 1562270585}",3600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 6.36, 'deg': 198.324}"
stations,{'all': 55},200,"{'lon': 114.09, 'lat': 71.97}",1562253224.0,2017155.0,"{'temp': 284.139, 'pressure': 1002.84, 'humidity': 79, 'temp_min': 284.139, 'temp_max': 284.139, 'sea_level': 1002.84, 'grnd_level': 992.85}",,Saskylakh,{'3h': 0.438},,"{'message': 0.0062, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",32400.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.7, 'deg': 34.525}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 40},200,"{'lon': 78.44, 'lat': 9.44}",1562253224.0,1279405.0,"{'temp': 306.15, 'pressure': 1007, 'humidity': 52, 'temp_min': 306.15, 'temp_max': 306.15}",,Abiramam,,,"{'type': 1, 'id': 9216, 'message': 0.0068, 'country': 'IN', 'sunrise': 1562200235, 'sunset': 1562245809}",19800.0,6000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 7.7, 'deg': 280, 'gust': 13.4}"
stations,{'all': 0},200,"{'lon': -42.16, 'lat': -4.83}",1562253225.0,3403566.0,"{'temp': 305.339, 'pressure': 1012.46, 'humidity': 49, 'temp_min': 305.339, 'temp_max': 305.339, 'sea_level': 1012.46, 'grnd_level': 992.21}",,Campo Maior,,,"{'message': 0.0061, 'country': 'BR', 'sunrise': 1562230643, 'sunset': 1562273296}",-10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.89, 'deg': 94.82}"
stations,{'all': 20},200,"{'lon': -158.09, 'lat': 21.35}",1562253225.0,5850554.0,"{'temp': 296.37, 'pressure': 1013, 'humidity': 83, 'temp_min': 295.37, 'temp_max': 297.15}",,Makakilo City,,,"{'type': 1, 'id': 7878, 'message': 0.0062, 'country': 'US', 'sunrise': 1562255683, 'sunset': 1562303908}",-36000.0,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.5, 'deg': 320}"
stations,{'all': 0},200,"{'lon': 6.97, 'lat': 43.56}",1562253225.0,3037456.0,"{'temp': 301.37, 'pressure': 1016, 'humidity': 66, 'temp_min': 298.15, 'temp_max': 304.26}",,Saint-Joseph,,,"{'type': 1, 'id': 6507, 'message': 0.0089, 'country': 'FR', 'sunrise': 1562212564, 'sunset': 1562267790}",7200.0,10000.0,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]","{'speed': 3.6, 'deg': 160}"
stations,{'all': 90},200,"{'lon': -135.01, 'lat': 68.22}",1562253225.0,5882953.0,"{'temp': 288.54, 'pressure': 1017, 'humidity': 77, 'temp_min': 288.15, 'temp_max': 289.15}",,Aklavik,,,"{'type': 1, 'id': 821, 'message': 0.0103, 'country': 'CA', 'sunrise': 0, 'sunset': 0}",-21600.0,16093.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 5.1, 'deg': 330, 'gust': 9.8}"
stations,{'all': 0},200,"{'lon': -88.77, 'lat': 17.25}",1562253058.0,3582672.0,"{'temp': 301.22, 'pressure': 1016, 'humidity': 88, 'temp_min': 299.15, 'temp_max': 302.59}",,Belmopan,,,"{'type': 1, 'id': 7082, 'message': 0.0067, 'country': 'BZ', 'sunrise': 1562239521, 'sunset': 1562286793}",-21600.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.1, 'deg': 100}"
stations,{'all': 0},200,"{'lon': 84.89, 'lat': 55.79}",1562253195.0,1485724.0,"{'temp': 293.47, 'pressure': 1007, 'humidity': 73, 'temp_min': 293.15, 'temp_max': 294.15}",,Talaya,,,"{'type': 1, 'id': 8961, 'message': 0.006, 'country': 'RU', 'sunrise': 1562190145, 'sunset': 1562252803}",25200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3, 'deg': 170}"
stations,{'all': 2},200,"{'lon': -52.33, 'lat': 4.94}",1562253225.0,3382160.0,"{'temp': 303.15, 'pressure': 1013, 'humidity': 74, 'temp_min': 303.15, 'temp_max': 303.15}",,Cayenne,{'3h': 2.75},,"{'type': 1, 'id': 8669, 'message': 0.0091, 'country': 'GF', 'sunrise': 1562232091, 'sunset': 1562276730}",-10800.0,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.7, 'deg': 70}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 78},200,"{'lon': -103.9, 'lat': 22.63}",1562253225.0,4004616.0,"{'temp': 294.139, 'pressure': 1016.94, 'humidity': 60, 'temp_min': 294.139, 'temp_max': 294.139, 'sea_level': 1016.94, 'grnd_level': 839.6}",,Huejuquilla el Alto,,,"{'message': 0.0081, 'country': 'MX', 'sunrise': 1562242519, 'sunset': 1562291059}",-18000.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 0.65, 'deg': 271.503}"
stations,{'all': 0},200,"{'lon': 0.15, 'lat': 45.65}",1562253286.0,3037598.0,"{'temp': 305.8, 'pressure': 1016, 'humidity': 46, 'temp_min': 305.15, 'temp_max': 307.04}",,Angouleme,,,"{'type': 1, 'id': 6468, 'message': 0.0069, 'country': 'FR', 'sunrise': 1562213724, 'sunset': 1562269904}",7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.1, 'deg': 40}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 75},200,"{'lon': 11.27, 'lat': 2.38}",1562253286.0,2235660.0,"{'temp': 301.15, 'pressure': 1010, 'humidity': 69, 'temp_min': 301.15, 'temp_max': 301.15}",,Ambam,,,"{'type': 1, 'id': 2164, 'message': 0.0054, 'country': 'CM', 'sunrise': 1562217087, 'sunset': 1562261203}",3600.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.51, 'deg': 275.983}"
stations,{'all': 0},200,"{'lon': -67.52, 'lat': -46.43}",1562253286.0,3863379.0,"{'temp': 273.839, 'pressure': 1024.23, 'humidity': 62, 'temp_min': 273.839, 'temp_max': 273.839, 'sea_level': 1024.23, 'grnd_level': 988.32}",,Mar del Plata,,,"{'message': 0.0057, 'country': 'AR', 'sunrise': 1562242430, 'sunset': 1562273683}",-10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.64, 'deg': 284.265}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 100},200,"{'lon': 94.89, 'lat': 55.9}",1562253286.0,1508943.0,"{'temp': 293.239, 'pressure': 1009.06, 'humidity': 72, 'temp_min': 293.239, 'temp_max': 293.239, 'sea_level': 1009.06, 'grnd_level': 974.43}",,Borodino,,,"{'message': 0.0062, 'country': 'RU', 'sunrise': 1562187695, 'sunset': 1562250452}",25200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.32, 'deg': 90.074}"
stations,{'all': 100},200,"{'lon': -80.02, 'lat': 0.61}",1562253286.0,3653967.0,"{'temp': 298.039, 'pressure': 1010.9, 'humidity': 84, 'temp_min': 298.039, 'temp_max': 298.039, 'sea_level': 1010.9, 'grnd_level': 1011.17}",,Muisne,,,"{'message': 0.0065, 'country': 'EC', 'sunrise': 1562239179, 'sunset': 1562282935}",-18000.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 5.6, 'deg': 242.071}"
stations,{'all': 20},200,"{'lon': 16.26, 'lat': 38.24}",1562253287.0,2524371.0,"{'temp': 303.18, 'pressure': 1015, 'humidity': 62, 'temp_min': 299.82, 'temp_max': 304.82}",,Locri,,,"{'type': 1, 'id': 6712, 'message': 0.0075, 'country': 'IT', 'sunrise': 1562211386, 'sunset': 1562264508}",7200.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.1, 'deg': 60}"
stations,{'all': 0},200,"{'lon': 32.06, 'lat': -28.77}",1562253287.0,962367.0,"{'temp': 295.239, 'pressure': 1016.61, 'humidity': 67, 'temp_min': 295.239, 'temp_max': 295.239, 'sea_level': 1016.61, 'grnd_level': 1016.7}",,Richards Bay,,,"{'message': 0.0068, 'country': 'ZA', 'sunrise': 1562215521, 'sunset': 1562252788}",7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.73, 'deg': 55.136}"
stations,{'all': 20},200,"{'lon': 32.53, 'lat': 34.92}",1562253287.0,146639.0,"{'temp': 301.58, 'pressure': 1009, 'humidity': 70, 'temp_min': 301.15, 'temp_max': 302.15}",,Lasa,,,"{'type': 1, 'id': 6374, 'message': 0.0063, 'country': 'CY', 'sunrise': 1562208047, 'sunset': 1562260037}",10800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 7.2, 'deg': 270}"
stations,{'all': 20},200,"{'lon': -42.02, 'lat': -22.97}",1562253287.0,3471451.0,"{'temp': 299.15, 'pressure': 1012, 'humidity': 78, 'temp_min': 299.15, 'temp_max': 299.15}",,Arraial do Cabo,,,"{'type': 1, 'id': 8326, 'message': 0.0086, 'country': 'BR', 'sunrise': 1562232572, 'sunset': 1562271300}",-10800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.1, 'deg': 160}"
stations,{'all': 3},200,"{'lon': -137.51, 'lat': 60.75}",1562253287.0,5969025.0,"{'temp': 288.239, 'pressure': 1021.64, 'humidity': 62, 'temp_min': 288.239, 'temp_max': 288.239, 'sea_level': 1021.64, 'grnd_level': 891.98}",,Haines Junction,,,"{'message': 0.0061, 'country': 'CA', 'sunrise': 1562240837, 'sunset': 1562308875}",-25200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.72, 'deg': 312.379}"
stations,{'all': 100},200,"{'lon': 174.84, 'lat': -41.14}",1562253287.0,2184397.0,"{'temp': 282.36, 'pressure': 1020, 'humidity': 81, 'temp_min': 281.48, 'temp_max': 283.15}",,Porirua,{'1h': 0.25},,"{'type': 1, 'id': 7358, 'message': 0.0071, 'country': 'NZ', 'sunrise': 1562269572, 'sunset': 1562303015}",43200.0,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 13.4, 'deg': 180}"
stations,{'all': 0},200,"{'lon': 53.01, 'lat': 57.97}",1562253288.0,579432.0,"{'temp': 288.839, 'pressure': 999.87, 'humidity': 78, 'temp_min': 288.839, 'temp_max': 288.839, 'sea_level': 999.87, 'grnd_level': 978.99}",,Balezino,{'3h': 0.938},,"{'message': 0.0093, 'country': 'RU', 'sunrise': 1562196761, 'sunset': 1562261491}",14400.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.25, 'deg': 250.249}"
stations,{'all': 1},200,"{'lon': -116.5, 'lat': 43.87}",1562253288.0,5592562.0,"{'temp': 290, 'pressure': 1016, 'humidity': 51, 'temp_min': 287.15, 'temp_max': 292.59}",,Emmett,,,"{'type': 1, 'id': 4829, 'message': 0.0075, 'country': 'US', 'sunrise': 1562242141, 'sunset': 1562297485}",-21600.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.1, 'deg': 330}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 75},200,"{'lon': 139.53, 'lat': 35.74}",1562253288.0,1850144.0,"{'temp': 293.98, 'pressure': 1009, 'humidity': 93, 'temp_min': 292.04, 'temp_max': 295.15}",,Nishihara,,,"{'type': 1, 'id': 8073, 'message': 0.0081, 'country': 'JP', 'sunrise': 1562268652, 'sunset': 1562320885}",32400.0,6437.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 1.5, 'deg': 70}"
stations,{'all': 0},200,"{'lon': 44.73, 'lat': 50.7}",1562253288.0,541344.0,"{'temp': 294.139, 'pressure': 1011.28, 'humidity': 48, 'temp_min': 294.139, 'temp_max': 294.139, 'sea_level': 1011.28, 'grnd_level': 992.91}",,Krasnyy Yar,,,"{'message': 0.0057, 'country': 'RU', 'sunrise': 1562201649, 'sunset': 1562260577}",14400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.12, 'deg': 304.171}"
